Word,Word2
sufocado,sufocar
sufrágio,sufrágio
sugerem,sugerir
suicídios,suicídio
sujeitar,sujeitar
sumário,sumário
sumários,sumário
superficial,superficial
superintensivas,intensivo
superioridade,superioridade
supervisionando,supervisionar
supostas,suposto
supramunicipais,
supremacia,supremacia
supremo,supremo
supressão,supressão
suprimidos,suprimir
suprimindo,suprimir
suprimir,suprimir
surdas,surdas
surdez,surdez
surtos,surto
sus,SUS
susceptíveis,suscetível
susceptível,suscetível
suscetibilidade,suscetibilidade
suscetíveis,suscetível
suspen,
suspendendo,suspender
susten,
sustentam,sustentar
sustentarem,sustentar
sustento,sustento
sã,são
sérgio,
sê,ser
símbolo,símbolo
símbolos,símbolo
síndrome,síndrome
sísmico,sísmico
sódio,sódio
sólidas,sólido
ta,Ta
tabaco,tabaco
tabelamento,tabelamento
tabilidade,
tabuaço,tabuado
tabuleiro,tabuleiro
tabú,
tados,
talentosos,talentoso
tam,ter
tamanho,tamanho
tanques,tanque
tarda,tardo
tardam,tardar
targeting,
tarifárias,tarifário
tarifários,tarifário
tauromáquico,tauromáquico
tação,
tações,
te,Te
tecidos,tecido
tecnológi,
tecto,teto
tedh,TEDH
telas,tela
teleconsulta,teleconsulta
telemedicina,telemedicina
temporal,temporal
temporalidade,temporalidade
tendas,tenda
tendente,tendente
tentabilidade,tentabilidade
teor,teor
terapêutico,terapêutico
terapêuticos,terapêutico
terciária,terciário
termicamente,termicamente
terminam,terminar
terminando,terminar
terminaram,terminar
territorialização,
territorialmente,territorialmente
terrorista,terrorista
teu,teu
texto,texto
throw,
tidos,tido
tipológica,topológico
tiragens,tiragem
tiras,tiras
tirem,tirar
tivação,
tivéssemos,ter
tiça,
tmdp,
toleraram,tolerar
tom,tom
tome,tomar
tomem,tomar
tornandoos,
torpe,torpe
tos,to
totobola,totobola
totoloto,totoloto
tra,
trabalhando,trabalhar
trabalharam,trabalhar
trabalhofamília,
tradutores,tradutor
traduza,traduzir
traduzam,traduzir
traduzem,traduzir
traduzidas,traduzir
traduzido,traduzir
tradução,tradução
trag,
trajectos,trajeto
trajetos,trajeto
tral,
tran,
tranquila,tranquilo
transbordos,transbordo
transcende,transcender
transcendem,transcender
transcrição,transcrição
transeuropeias,
transformadas,transformado
transformadoras,transformador
transformando,transformar
transfronteiriço,transfronteiriço
transgéneros,transgénero
transitarem,transitar
transmitam,transmitir
transmitir,transmitir
transponíveis,transponível
transpor,transpor
transportadoras,transportar
trarão,trazer
tratadas,tratado
traumáticos,traumático
trazendo,trazer
tração,tração
triagem,triagem
trias,trias
trienal,trienal
triste,triste
triunfar,triunfar
triunfo,triunfo
triunfos,triunfo
trocar,trocar
trocas,troca
tropas,
troquem,trocar
tsunami,tsunâmi
tsunamis,tsunâmi
tu,tu
tue,TUE
turbinas,turbina
turista,turista
tuteladas,tutelado
tutelado,tutelado
tutelares,tutelar
tutor,tutor
tutoria,tutoria
táctica,tática
tência,
tónica,tónica
tóxico,tóxico
ucsp,UCP
ulisboa,
ultrapassagens,ultrapassagem
ultrapassaram,ultrapassar
uma,um
unida,unido
unificadas,unificado
unificam,unificar
uniforme,uniforme
unir,unir
unirá,unir
universalista,universalista
universitária,universitário
upacs,
urban,urbano
urbanização,urbanização
urbanizações,urbanização
urbanizáveis,urbanizável
urbanísticos,urbanístico
urnas,urnas
urológicas,urológico
uruguaia,uruguaio
urânio,urânio
usando,usar
usem,usar
usu,
usufrua,usufruir
usufruindo,usufruir
utilizáveis,utilizável
vacinas,vacina
vales,vale
valorizamos,valorizar
valência,valência
vamente,vãmente
varia,vária
variada,variado
variantes,variante
variedades,variedades
vascular,vascular
vasomotoras,vasomotor
vastas,vasto
vazias,vaziar
vedando,vedar
vedações,vedação
vegetais,vegetais
vegetação,vegetação
vejam,ver
vela,vela
veloz,veloz
venatórios,venatório
vencedoras,vencedor
vendidas,vendido
vendor,
veneza,
ventilação,ventilação
ventura,ventura
veredas,vereda
verificados,verificar
verificava,verificar
verificáveis,verificável
verificável,verificável
verifique,verificar
vermelhos,vermelho
vernacular,
versos,verso
vertebrados,vertebrados
vertidos,verter
vestimento,
vestuário,vestuário
veta,vetar
viajem,viajar
viam,
viatura,viatura
vibrante,vibrante
vicentina,vicentino
vicioso,vicioso
vidade,
video,vídeo
videochamada,
videochamadas,
vidos,vido
vidro,vidro
viessem,vir
vil,vil
vinculará,vincular
vinculativa,vinculativo
vindouras,vindouros
virar,virar
virtuais,virtual
virá,vir
visado,visado
visados,visado
visar,visar
visegrad,
visitantes,visitante
visitar,visitar
visitas,visitas
vistas,vista
vistoria,vistoria
vitaliciamente,vitaliciamente
vitalícias,vitalício
vitalício,vitalício
vitimação,vitimar
viveiros,viveiro
vivenciar,vivenciar
vivermos,viver
vizinhança,vizinhança
viáveis,viável
voadores,voador
vocacionada,
vocacionadas,
vocacionados,
voltados,voltar
voltam,voltar
voltem,voltar
voluntários,voluntário
volvidos,volvido
voo,voo
voos,voo
vota,votar
vulcânicas,vulcânico
vá,vá
válidos,válido
vés,
vídeo,vídeo
vítimas4,vítima
websites,website
wide,
woke,woke
www,WWW
xisto,xisto
you,
z,z
zelando,zelar
zelar,zelar
zif,
zindo,
zoofilia,zoofilia
zoológico,zoológico
zoológicos,zoológico
zoos,zoo
°c,c
º148,
º355,
º375,
º496,
º68,
º706,
àquelas,
áereo,
álcool,álcool
ártico,ártico
árvores,árvore
ça,
çar,
ção,-ção
época,época
éticas,
étnicas,étnico
ênfase,ênfase
êxodo,êxodo
í,
íntegra,íntegra
íntima,íntimo
óbidos,
óbito,óbito
óbvias,óbvio
óleo,óleo
ósseo,ósseo
abrandamento,abrandamento
acau,
accountability,
accounts,
acedendo,aceder
aceleradas,acelerado
acidentais,acidental
acolhedor,acolhedor
acolhemos,acolher
acolhendo,acolher
acometidas,acometida
acomodam,acomodar
acomodar,acomodar
acompanharam,acompanhar
acorrer,acorrer
acuda,acudir
acumular,acumular
acão,
adjudicada,adjudicado
admitindo,admitir
adotada,adotado
adquirem,adquirir
advento,advento
afetar,afetar
afetarem,afetar
agencia,agência
agendamentos,agendamento
agravem,agravar
agreguem,agregar
agropecuário,agropecuário
aia,aia
ajusta,ajustar
alegadamente,alegadamente
alhear,alhear
alicerçado,alicerçar
alocam,alocar
alongamento,alongamento
altere,alterar
ambulatoriais,ambulatorizar
ambulatórios,ambulatório
ameacem,ameaçar
ameaçarem,ameaçar
americanos,americano
amiga,amigo
amigas,amigo
anacronismo,anacronismo
analisados,analisar
analise,análise
analistas,analista
analítica,analítica
ancorada,ancorar
angels,
anqep,
antecipa,antecipar
anulados,anulado
anátema,anátema
apelidado,apelidado
aplicadores,aplicador
apoiem,apoiar
apostam,apostar
apostamos,apostar
apostem,apostar
aproveitem,aproveitar
aproximarem,aproximar
aptidões,aptidão
apto,apto
apurando,apurar
arbitra,arbitrar
arborizadas,arborizado
arco,arco
arremesso,arremesso
aru,ARU
assimétrica,assimétrico
assumirem,assumir
assumirá,assumir
atento,atento
atenuação,atenuação
atlantista,
atribuirá,atribuir
atribulado,atribulado
atributo,atributo
atrocidade,atrocidade
atuado,atuado
atuações,atuação
atípicas,atípico
auditar,
auferem,auferir
aumentarem,aumentar
autoeuropa,
autorizado,autorizado
avales,aval
avultados,avultado
back,pack
backup,backup
baixíssimo,baixo
barroso,barroso
baseia,basear
bastam,bastar
bei,BEI
bidirecional,bidirecional
big,
bolo,bolo
bpf,
bpi,BPI
bundling,
burocrata,burocrata
cager,
cai,cair
caminha,caminhar
caminharmos,caminhar
cancros,cancro
candidatarem,candidatar
capilar,capilar
capitalizarem,capitalizar
caracter,carácter
caracterizadas,caracterizado
carreação,carreação
carrinhas,
castigo,castigo
cauções,caução
caçar,caçar
caído,caído
cdp,
cedem,ceder
celebre,célebre
certificador,certificar
cfp,
changer,
charge,charge
check,
cheques,cheque
cialidade,ciclidade
cibernético,cibernético
cifrou,cifrar
cingir,cingir
cisões,cisão
citação,citação
civiliza,civilizar
civilizacionais,civilizacional
clandestinas,clandestino
classificações,classificação
clauses,
cliente,cliente
cmvm,CMVM
coarta,coarto
coelho,coelho
cofinanciados,cofinanciado
cofinanciar,cofinanciar
cognitiva,cognitivo
coinvestimento,
colaborando,colaborar
colidem,colidir
colija,coligir
colmatem,colmatar
colocarmos,colocar
colocá,colocar
colorretal,
combatidas,combater
combinando,combinar
comemoram,comemorar
comercio,comércio
comparticipadas,comparticipar
comparticipar,comparticipar
compartilhando,compartilhar
compatibilizados,compatibilizar
competitiveness,
complemen,
complementaridades,complementaridade
compo,
compressão,compressão
compulsório,compulsório
computacional,computacional
comtempla,contemplar
comunicam,comunicar
concorrenciais,concorrencial
condena,condenar
configuração,configuração
conflituantes,
confusa,confuso
conheceu,conhecer
consegui,conseguir
consensuais,consensual
consensual,consensual
consente,consentir
consolidada,consolidado
consolidando,consolidar
constatação,constatação
constrangido,constrangido
consubstanciarmos,consubstanciar
consultável,consultar
contactar,contactar
contempla,contemplar
contemplações,contemplação
contida,conter
contratem,contratar
contribuírem,contribuir
convergente,convergente
convergir,convergir
convictos,convicto
convidamos,convidar
convoca,convocar
convénios,convénio
cooling,
cooperam,cooperar
coro,coro
corredor,corredor
correlação,correlação
correspondido,corresponder
corrigido,corrigir
corroem,corroer
corruption,
corrói,corroer
cosméticos,cosmético
cpf,
cram,crer
credenciadas,credenciar
credibilização,credibilização
credíveis,credível
crescem,crescer
crescerem,crescer
cresça,crescer
cripto,cript(o)(-)
criterioso,criterioso
ctesp,
cuidando,cuidar
cuperação,
curva,curva
custeio,custeio
cíclico,cíclico
cíclicos,cíclico
cíveis,cível
debilitaram,debilitar
decisória,decisório
decorrerão,decorrer
dedicando,dedicar
deficientemente,deficientemente
deflatores,
degradantes,degradante
degradou,degradar
delgado,delgado
democráticagovernação,
demográficos,
demonstrativos,demonstrativo
demora,demora
deparamos,deparar
depositando,depositar
desacordos,
desagregados,
desaguam,desaguar
desajustamentos,desajustamento
desapropriação,desapropriação
desarticuladas,desarticulado
desautorizados,desautorizar
desbloqueie,bloquear
desburocratizadas,
desce,descer
descentralizados,
descoberta,descoberta
desconhecedores,desconhecedor
descontinuidades,
descritos,descrito
desempenhando,desempenhar
desempenhos,desempenho
desenhada,desenhado
desenhadas,desenhado
desenrolar,desenrolar
desenvolverem,desenvolver
desesperança,desesperança
desfazendo,desfazer
desincentivaram,
desincentivos,desincentivo
desiste,desistir
desistência,desistência
desperdiçou,desperdiçar
despoletar,despoletar
despreza,desprezar
desprotegido,desprotegido
desumanos,desumano
desviando,desviar
determinantemente,determinantemente
determináveis,determinável
dgtf,
diferencia,diferenciar
diferenciadoras,diferenciador
diferendos,diferendo
dificultará,dificultar
digitalmente,digitalmente
dignifique,dignificar
diplomados,diplomado
disfarçado,disfarçado
disfarçar,disfarçar
dispondo,dispor
disruptivos,disruptivo
distingue,distinguir
distintivo,distintivo
distorcivos,distorcer
dividir,dividir
divulga,divulgar
doing,
dominados,dominado
domine,dominar
down,
dramaticamente,dramaticamente
duplicadas,duplicar
durava,durar
durão,
débitos,débito
efetuam,efetuar
elasticidades,elasticidade
elencados,elencar
elenco,elenco
eli,
emanciparem,emancipar
empenhamento,empenhamento
encapotados,encapotado
encarregue,encarregar
encomendas,encomenda
encruzilhada,encruzilhada
encurtamento,encurtamento
enfrentados,enfrentar
enquadrado,enquadrar
entendendo,entender
entorpecem,entorpecer
enuncia,enunciar
enviesará,enviesar
equalização,equalização
equilíbrios,equilíbrio
equity,
equivocadas,equivocar
errado,errado
erse,
escalabilidade,escalabilidade
escaladas,escalar
escancaradas,escancarado
escasseando,escassear
esclarecida,esclarecido
escorrimentos,escorrimento
escrituras,escritura
esg,ESG
esgotados,esgotado
esmagamento,esmagamento
especificada,especificado
especificas,especificar
espessura,espessura
espoletar,
estabiliza,estabilizar
estagnada,estagnado
estatista,
estimadas,estimar
estimando,estimar
estimulação,estimulação
estimule,estimular
estivéssemos,estar
estratificar,estratificar
estrato,estrato
estrito,estrito
estritos,estrito
estuarinas,
estímulos,estímulo
etapas,etapa
eurobarómetro,
evidenciarem,evidenciar
evite,evitar
evoluindo,evoluir
exacerbação,exacerbação
excelentes,excelente
exemplificativa,exemplificativo
exequibilidade,exequibilidade
experimentadas,experimentado
expertise,expertise
expiram,expirar
expiraram,expirar
explanadas,explanar
export,
exportadoras,exportador
exportarem,exportar
eólico,eólico
f,f
fabricantes,fabricante
facilitadora,facilitador
fair,
falados,falado
falantes,falante
falhadas,falhado
falhámos,falhar
fbcf,
ffaa,FAA
fiadores,fiadores
